name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kathmandu,2023-01-09,20,4,11.1,20,3.3,10.9,1.2,55,0,0,0,,0,0,9,13,165.3,1022.9,28.1,7.4,188.8,16.2,7,10,2023-01-09T06:55:53,2023-01-09T17:25:35,0.58,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-10,20,4.8,11.5,20,3.7,11.2,2.3,57.2,0,0,0,,0,0,11.5,13,184.3,1020.3,31.3,8.3,186.8,16.1,7,10,2023-01-10T06:55:56,2023-01-10T17:26:21,0.61,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-11,19,4.9,10.8,19,3.3,10.6,3.4,63.2,0,0,0,,0,0,12.6,22.3,182.5,1017.9,28.1,7.1,189.5,16.2,7,10,2023-01-11T06:55:59,2023-01-11T17:27:08,0.64,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-12,19,4.8,10.9,19,2.7,10.7,3.6,63.8,0,0,0,,0,0,12.2,18.4,186.9,1016,38.2,7.7,188.5,16.2,7,10,2023-01-12T06:55:59,2023-01-12T17:27:55,0.68,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-13,18,4.6,10.9,18,3.5,10.7,5,69.6,0,0,0,,0,0,10.4,18.4,277.4,1016.9,28.1,7.2,190,16.4,7,10,2023-01-13T06:55:58,2023-01-13T17:28:42,0.71,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-14,18,4.4,10.7,18,4,10.5,2.8,62.1,0,0,0,,0,0,10.8,22.3,282.8,1016.4,26.9,8.3,193,16.7,7,10,2023-01-14T06:55:55,2023-01-14T17:29:30,0.74,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-15,18,4,9.9,18,2.8,9.6,4.2,70.3,0,0,0,,0,0,13,16.5,225.5,1014.8,28.1,6.2,194.3,16.8,7,10,2023-01-15T06:55:51,2023-01-15T17:30:18,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-16,16,4.4,9.4,16,3.8,9.2,5,76.1,0,0,0,,0,0,11.5,14.8,211.1,1016.5,41.4,4.8,180.9,15.8,7,10,2023-01-16T06:55:45,2023-01-16T17:31:07,0.81,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-17,16,5,9.5,16,3.3,9.3,4.6,73.9,0,0,0,,0,0,11.9,13,239.5,1016.9,37.3,4.6,193.7,16.7,7,10,2023-01-17T06:55:38,2023-01-17T17:31:55,0.85,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-18,16,4.9,9.2,16,4,9,3.5,70.1,0,0,0,,0,0,11.5,13,238.5,1019.1,37.2,5,196.3,16.8,7,10,2023-01-18T06:55:29,2023-01-18T17:32:44,0.88,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-19,15,3.6,8.6,15,2.2,8.4,3.6,72.5,0,0,0,,0,0,10.4,18.4,249.7,1020.6,30.4,4.8,194.2,16.6,7,10,2023-01-19T06:55:19,2023-01-19T17:33:33,0.91,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-20,18.6,3.7,10,18.6,2.8,9.8,4.5,72.3,0,0,0,,0,0,13.7,18.4,254.8,1019.9,36.6,4.7,191.6,16.4,7,10,2023-01-20T06:55:07,2023-01-20T17:34:22,0.95,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-21,20,4.3,11.1,20,3.3,10.8,2,59.4,0,0,0,,0,0,16.6,27.7,294.4,1018.9,28.2,7.6,201,17.4,7,10,2023-01-21T06:54:53,2023-01-21T17:35:11,0.98,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-22,19,3.8,11,19,2.5,10.7,-0.5,50.7,0,0,0,,0,0,13.3,25.9,291.4,1019.2,25.4,8,202.8,17.6,8,10,2023-01-22T06:54:38,2023-01-22T17:36:00,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-01-23,21,4,11.9,21,2.8,11.6,1,52,0,0,0,,0,0,20.2,20.5,283.4,1018.5,24.4,7.2,205.3,17.7,8,10,2023-01-23T06:54:21,2023-01-23T17:36:49,0.05,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-24,21,4.9,12.4,21,3.8,12.2,4.1,59.3,0,0,0,,0,0,42.5,29.5,288.4,1019.6,28.1,6.7,202.5,17.6,8,10,2023-01-24T06:54:03,2023-01-24T17:37:38,0.08,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-25,21,6.8,13.4,21,6.2,13.3,6.2,64.9,0,0,0,,0,0,13.7,24.1,286.8,1019.5,33.6,5.5,202.7,17.7,8,10,2023-01-25T06:53:43,2023-01-25T17:38:27,0.11,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-26,21,8.5,14.1,21,8.5,14,6.6,63.1,0,0,0,,0,0,17.3,20.5,291.2,1019.1,60.1,6.3,199.6,17.4,7,10,2023-01-26T06:53:22,2023-01-26T17:39:16,0.15,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-27,22,6,13.4,22,4.5,13.2,4.7,60.8,0,0,0,,0,0,15.1,18.4,304.5,1018.6,30.1,7,209,18.1,8,10,2023-01-27T06:52:59,2023-01-27T17:40:05,0.18,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-28,21,5,12.5,21,4.4,12.3,3,56.5,0,0,0,,0,0,13,16.6,226.5,1017.2,28.1,7.4,213,18.5,8,10,2023-01-28T06:52:35,2023-01-28T17:40:53,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-29,21,5.9,12.8,21,4.5,12.6,4.9,61.5,0,0,0,,0,0,9.4,13,124.4,1019.4,34.3,6.3,211.2,18.4,8,10,2023-01-29T06:52:09,2023-01-29T17:41:42,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-30,20,8.8,13.4,20,6.8,13.2,7.3,68.6,0,0,0,,0,0,9.7,11.9,111.1,1021.9,81.2,4.1,165.9,14.3,6,10,2023-01-30T06:51:42,2023-01-30T17:42:30,0.28,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-01-31,23,8.9,15.1,23,8.9,15.1,6.3,60.5,0,0,0,,0,0,14.4,18.4,278.8,1018.8,53.8,5.5,213.3,18.5,8,10,2023-01-31T06:51:14,2023-01-31T17:43:18,0.32,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-01,22,6.7,13.8,22,4.6,13.5,3.8,54.4,0,0,0,,0,0,14,18.4,285.4,1017.1,25.9,8.3,214.8,18.5,8,10,2023-02-01T06:50:44,2023-02-01T17:44:06,0.35,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-02,22,7,13.5,22,6.1,13.3,4.9,59.2,0,0,0,,0,0,12.2,16.5,185.2,1018,26.9,7.2,219.5,19,8,10,2023-02-02T06:50:12,2023-02-02T17:44:53,0.38,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-03,22,6.9,13.2,22,4.2,13,5.4,64.1,0,0,0,,0,0,11.2,16.6,192.7,1018.5,28,6,213.9,18.5,8,10,2023-02-03T06:49:40,2023-02-03T17:45:41,0.42,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-04,21,7,13.4,21,5.9,13.3,6.5,66.2,0,0,0,,0,0,11.9,14.7,184.8,1015.9,28,6,211.2,18.3,8,10,2023-02-04T06:49:06,2023-02-04T17:46:28,0.45,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-05,20,7.5,13.1,20,7.4,13.1,6.4,66.8,0,0,0,rain,0,0,9.4,20.5,173.4,1015.4,33.8,5.9,132.3,11.5,7,10,2023-02-05T06:48:30,2023-02-05T17:47:14,0.48,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-06,21,7.5,13.2,21,6.7,13.1,7.1,69.3,0,0,0,,0,0,11.2,16.6,204.8,1015.4,34.1,5.2,218,18.9,8,10,2023-02-06T06:47:54,2023-02-06T17:48:00,0.5,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-07,20,7.4,13,20,7.4,12.9,5.9,65.4,0,0,0,rain,0,0,9,20.6,239.6,1013.5,29.9,5.5,133.7,11.4,6,10,2023-02-07T06:47:16,2023-02-07T17:48:46,0.55,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-08,19,6.6,12.6,19,6.2,12.5,5.9,65.4,0,0,0,rain,0,0,10.8,14.8,229.6,1015.6,40.2,5.8,177.1,15.2,7,10,2023-02-08T06:46:36,2023-02-08T17:49:32,0.59,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-09,19.5,8,12.8,19.5,7.9,12.7,7.4,72,0,0,0,rain,0,0,12.2,16.5,217.6,1016.5,42.1,5.1,164,14.3,6,10,2023-02-09T06:45:56,2023-02-09T17:50:17,0.62,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-10,21,7.6,13.2,21,6.8,13.1,7.3,70.9,0,0,0,,0,0,17.3,22.3,281.4,1016.8,28.1,4.9,224.9,19.4,8,10,2023-02-10T06:45:14,2023-02-10T17:51:02,0.65,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-11,22,7,14.2,22,6.2,14.1,6.4,63.6,0,0,0,,0,0,20.5,20.5,305.4,1016.8,27.6,6.3,229.8,19.8,8,10,2023-02-11T06:44:31,2023-02-11T17:51:47,0.69,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-12,20,7,13.4,20,6.2,13.4,3.6,55.7,0,0,0,,0,0,20.5,20.5,279.5,1015.6,29,7.2,229,19.7,8,10,2023-02-12T06:43:47,2023-02-12T17:52:31,0.72,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-13,20.1,5.9,11.9,20.1,4.4,11.7,4.3,61.9,0,0,0,,0,0,11.5,25.9,190.7,1014.3,25.9,7.3,235.5,20.4,8,10,2023-02-13T06:43:02,2023-02-13T17:53:14,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-14,20.1,6.6,12.7,20.1,5.2,12.5,5,62.6,0,0,0,,0,0,10.1,18.3,216.2,1017.6,31.2,6,235.8,20.4,8,10,2023-02-14T06:42:15,2023-02-14T17:53:58,0.79,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-15,21,5.2,14.4,21,4.1,14.4,4.9,54.9,0,0,0,,0,0,11.2,22.3,216.7,1017,62.1,7.6,238.1,20.5,8,10,2023-02-15T06:41:28,2023-02-15T17:54:41,0.83,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-16,23,12.4,16.7,23,12.4,16.7,6.6,53.5,0,0,0,,0,0,10.4,16.6,213.2,1019.5,47.8,6.5,237.8,20.6,8,10,2023-02-16T06:40:40,2023-02-16T17:55:23,0.86,"Partially cloudy","Clearing in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-17,23,9,15.7,23,8.5,15.7,7.1,59.7,0,0,0,,0,0,11.5,67.8,273.3,1021.2,28.1,6.3,234.3,20.4,8,10,2023-02-17T06:39:50,2023-02-17T17:56:05,0.9,"Partially cloudy","Partly cloudy throughout the day.",wind,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-18,23,9.4,15.8,23,8.8,15.8,7.1,59.5,0,0,0,,0,0,10.1,16.6,222.2,1020.7,29.7,6.7,236.4,20.5,8,10,2023-02-18T06:38:59,2023-02-18T17:56:47,0.93,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote"
Kathmandu,2023-02-19,23,12,16.7,23,12,16.7,8,59.2,0,0,0,,0,0,10.4,67.8,264.8,1019.6,32.7,5.8,192.7,16.8,7,10,2023-02-19T06:38:08,2023-02-19T17:57:28,0.96,"Partially cloudy","Partly cloudy throughout the day.",wind,"44454099999,VNKT"
Kathmandu,2023-02-20,23.2,9.7,15.8,23.2,9.7,15.8,8.8,65.3,0,0,0,,0,0,8.3,20.5,198,1018,31.5,5.9,157.7,13.6,7,10,2023-02-20T06:37:16,2023-02-20T17:58:09,0,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-21,23,10.6,16.2,23,10.6,16.2,10.6,71.3,0,0,0,,0,0,16.2,18.4,218.4,1018,28.1,4.3,238.9,20.7,8,10,2023-02-21T06:36:22,2023-02-21T17:58:49,0.03,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-22,24,10.3,16.6,24,10.3,16.6,8.1,62.6,0,0,0,,0,0,17.3,26.5,284.9,1016.4,40.2,5.4,244.8,21.1,9,10,2023-02-22T06:35:28,2023-02-22T17:59:29,0.06,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-23,24,10.4,16.4,24,10.4,16.4,9.5,66.3,0,0,0,,0,0,28.1,22.3,202.3,1015.8,28.1,5.8,251.8,21.9,9,10,2023-02-23T06:34:33,2023-02-23T18:00:09,0.1,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-24,23.2,8.9,15.6,23.2,7.9,15.6,8.5,66.1,0,0,0,,0,0,12.6,25.2,199.6,1018.4,34.2,6.6,250,21.7,9,10,2023-02-24T06:33:37,2023-02-24T18:00:48,0.13,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-25,22,10.6,15.6,22,10.6,15.6,10,71.4,0,0,0,,0,0,10.8,29.4,206.7,1021.7,53,5.4,254.9,22.1,9,10,2023-02-25T06:32:40,2023-02-25T18:01:26,0.16,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-26,21,10,14.1,21,10,14.1,9.5,76.1,1,100,4.17,rain,0,0,13.7,25.9,180.6,1023.7,68.7,5,210.3,18.2,9,10,2023-02-26T06:31:42,2023-02-26T18:02:05,0.2,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-02-27,20.7,7.5,13.6,20.7,6.5,13.5,8.2,72.2,3,100,4.17,rain,0,0,13.7,18.4,207.2,1022.7,45.1,7.4,211.1,18.1,7,10,2023-02-27T06:30:44,2023-02-27T18:02:43,0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-02-28,22,9,15,22,8.5,15,9.7,72.9,0,0,0,,0,0,10.4,20.5,210.5,1022.3,48.3,4.9,258.3,22.5,9,10,2023-02-28T06:29:45,2023-02-28T18:03:20,0.26,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-01,22.7,10.6,16.1,22.7,10.6,16.1,10.7,72.6,0,0,0,,0,0,16.9,16.6,236.9,1023.5,49,4.3,261.3,22.5,9,10,2023-03-01T06:28:45,2023-03-01T18:03:58,0.29,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-02,23.2,11,16.7,23.2,11,16.7,10.8,70.3,0,0,0,,0,0,14.4,17.7,211.8,1022.9,42.8,4.3,262.4,22.6,9,10,2023-03-02T06:27:45,2023-03-02T18:04:34,0.33,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-03,24,12,17.3,24,12,17.3,11.4,70.7,0,0,0,,0,0,10.8,20.5,193.7,1022.8,42.5,4.4,263,22.7,9,10,2023-03-03T06:26:44,2023-03-03T18:05:11,0.36,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-03-04,24,13,17.8,24,13,17.8,12.6,73.6,0,0,0,,0,0,13.3,24.1,203.2,1023.2,46.6,4.3,264.7,22.8,9,10,2023-03-04T06:25:42,2023-03-04T18:05:47,0.39,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-03-05,25,13,17.8,25,13,17.8,10.9,68,0,0,0,,0,0,12.6,20.5,241.6,1022,38.7,4.8,264.5,22.7,9,10,2023-03-05T06:24:40,2023-03-05T18:06:23,0.43,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-03-06,24,12,17.5,24,12,17.5,11,68,0,0,0,,0,0,13,22.3,210.6,1019.5,33.3,5.2,271.3,23.5,9,10,2023-03-06T06:23:37,2023-03-06T18:06:58,0.46,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-03-07,25.7,11,17.4,25.7,11,17.4,7.9,58.7,0,0,0,,0,0,11.9,20.5,202.8,1020.5,34.2,6.5,272.5,23.4,9,10,2023-03-07T06:22:34,2023-03-07T18:07:34,0.5,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-08,19,11.6,14.6,19,11.6,14.6,9.5,72.6,0.7,100,8.33,rain,0,0,14.4,14.7,100.9,1023.3,65.5,5,141.3,12.4,7,10,2023-03-08T06:21:30,2023-03-08T18:08:08,0.53,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-09,24.5,8.7,16.2,24.5,8.7,16.2,7.2,59.1,0,0,0,,0,0,10.4,18.4,262.3,1021.5,29,8.1,257.6,22.2,9,10,2023-03-09T06:20:26,2023-03-09T18:08:43,0.56,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-03-10,24.7,9.8,16.9,24.7,9.4,16.9,6.7,54.1,0,0,0,,0,0,17.6,24.1,183.7,1020.8,40,7,267,22.9,9,10,2023-03-10T06:19:21,2023-03-10T18:09:17,0.6,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-11,24,10.7,16,24,10.7,16,7.9,61.7,0,0,0,,0,0,10.8,16.6,152.6,1021.5,44.2,6.4,243,21.1,9,10,2023-03-11T06:18:16,2023-03-11T18:09:51,0.63,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-12,25.3,9.4,16.6,25.3,9.4,16.6,9.2,64.5,0,0,0,,0,0,11.9,79.6,158.5,1021.5,39.1,5.4,280.5,24.2,9,10,2023-03-12T06:17:11,2023-03-12T18:10:25,0.67,"Partially cloudy","Becoming cloudy in the afternoon.",wind,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-13,25,12,17.6,25,12,17.6,10.5,66.1,0,0,0,,0,0,11.2,22.3,207.5,1019.7,52.6,4.5,276.6,24,9,10,2023-03-13T06:16:05,2023-03-13T18:10:59,0.7,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-14,24.7,11.3,17.6,24.7,11.3,17.6,10,64.6,0.7,100,4.17,rain,0,0,46.4,27.7,272,1017,59.9,4.9,247,21.4,9,10,2023-03-14T06:14:59,2023-03-14T18:11:32,0.74,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-15,24,11,17,24,11,17,6.5,51.8,0,0,0,,0,0,11.2,18.4,171,1016.2,64.2,7.8,246.9,21.3,9,10,2023-03-15T06:13:53,2023-03-15T18:12:05,0.75,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT"
Kathmandu,2023-03-16,24,11,16.9,24,11,16.9,9.1,62.4,0,0,0,,0,0,11.9,29.4,210.5,1018.1,60.5,5.7,240.6,20.8,9,10,2023-03-16T06:12:46,2023-03-16T18:12:38,0.81,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-17,21.3,13,15.9,21.3,13,15.9,10.5,72.1,0,0,0,,0,0,12.6,26.5,227.9,1019.3,78.2,4.5,221.5,19.3,9,10,2023-03-17T06:11:39,2023-03-17T18:13:11,0.84,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-18,22,11,14.9,22,11,14.9,10.5,77.2,12,100,8.33,rain,0,0,8.3,22.3,174.9,1017.8,72.6,5.5,141.5,12.2,7,10,2023-03-18T06:10:32,2023-03-18T18:13:43,0.88,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-19,21,11,15.4,21,11,15.4,10.3,73.8,0,0,0,rain,0,0,10.1,18.4,185.4,1015.1,87.5,7,199.3,17.2,8,10,2023-03-19T06:09:25,2023-03-19T18:14:15,0.91,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-20,19,11.6,14.1,19,11.6,14.1,11,82.8,80.6,100,8.33,rain,0,0,8.6,14.8,209.4,1013.7,86.9,6.6,154.4,13.5,7,10,2023-03-20T06:08:17,2023-03-20T18:14:48,0.95,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-21,19.5,10.2,14.3,19.5,10.2,14.3,10.6,79.9,9.4,100,4.17,rain,0,0,10.8,12.9,128.5,1014,81.4,8.5,225,19.5,8,10,2023-03-21T06:07:10,2023-03-21T18:15:20,0,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-03-22,22.6,12,16.4,22.6,12,16.4,9.3,65.5,0.6,100,4.17,rain,0,0,11.5,32.4,280,1013.4,54.6,8.9,261.3,22.6,9,10,2023-03-22T06:06:02,2023-03-22T18:15:52,0.02,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-23,22.2,10.4,16.1,22.2,10.4,16.1,9.8,68,0.1,100,4.17,rain,0,0,11.2,27.7,210.2,1012.8,38.1,7.6,190.2,16.4,9,10,2023-03-23T06:04:55,2023-03-23T18:16:23,0.05,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.",rain,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-24,24,11.6,17.4,24,11.6,17.4,10.2,64.8,0,0,0,rain,0,0,10.8,32.3,215.6,1015.4,45.5,6.5,231.7,20,9,10,2023-03-24T06:03:47,2023-03-24T18:16:55,0.08,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-25,24.7,11,17.3,24.7,11,17.3,9.1,61.4,0,0,0,,0,0,48.2,27.7,300.2,1017.8,35,7.6,274.5,23.7,10,10,2023-03-25T06:02:39,2023-03-25T18:17:27,0.11,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-26,26,10.8,18.2,26,10.8,18.2,6,50.9,0,0,0,,0,0,16.2,20.5,245.2,1015.7,29,7.4,305.2,26.5,10,10,2023-03-26T06:01:31,2023-03-26T18:17:58,0.15,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-27,25,11.3,18.1,25,11.3,18.1,6.6,50.3,0,0,0,,0,0,11.2,25.9,205,1014,44.9,7.1,305,26.4,10,10,2023-03-27T06:00:24,2023-03-27T18:18:30,0.18,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-28,25.2,11,18.1,25.2,11,18.1,6,48.3,0,0,0,,0,0,12.6,24.1,191.8,1015,37.5,6.9,303.3,26.3,10,10,2023-03-28T05:59:16,2023-03-28T18:19:01,0.21,"Partially cloudy","Becoming cloudy in the afternoon.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-29,25.3,11,18.1,25.3,11,18.1,7.2,51.3,0,0,0,,0,0,14.8,27.7,202.4,1016.8,34,6.2,308.1,26.5,10,10,2023-03-29T05:58:09,2023-03-29T18:19:33,0.25,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
Kathmandu,2023-03-30,25.3,11.9,18.3,25.3,11.9,18.3,8,53.3,0,0,0,,0,0,12.6,24.1,204.6,1015.1,35.9,6.4,311.2,26.8,10,10,2023-03-30T05:57:01,2023-03-30T18:20:04,0.28,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,remote,44449099999"
Kathmandu,2023-03-31,22.5,12,14.8,22.5,12,14.8,10.5,76.7,0,0,0,rain,0,0,15.1,24.1,159.9,1016.1,67.9,4.9,172.9,14.8,8,10,2023-03-31T05:55:54,2023-03-31T18:20:35,0.31,"Partially cloudy","Partly cloudy throughout the day.",partly-cloudy-day,"44454099999,VNKT,44449099999"
